run_id,category,circuit,seq_type,seq_len,seq_str,init_and,init_lev,final_and,final_lev,runtime_s
8bf0e5b139f5,arithmetic,adder,reference,6,balance; rewrite; rewrite -z; balance; rewrite -z; balance,1020,255,1020,255,0.0361
ed4f2f8ee59e,arithmetic,adder,reference,10,balance; rewrite; refactor; balance; rewrite; rewrite -z; balance; refactor -z; rewrite -z; balance,1020,255,1019,255,0.041
d489c2e34410,arithmetic,adder,random,5,rewrite; balance; refactor -z; refactor; refactor,1020,255,1019,255,0.035
5664a62c6656,arithmetic,sin,random,5,refactor; refactor -z; refactor; refactor; resub,5416,225,5277,218,0.1634
bbc877f8a874,arithmetic,sin,random,5,dc2; refactor -z; refactor; dc2; balance,5416,225,5023,159,0.2584
fc5a04253c27,arithmetic,sin,random,5,rewrite; rewrite; balance; refactor; refactor,5416,225,5251,185,0.146
a8c16ed95acb,arithmetic,sin,random,5,resub -z; rewrite; refactor; resub -z; refactor,5416,225,5260,223,0.1502
c14c599b2013,arithmetic,sin,random,5,dc2; resub; balance; resub -z; balance,5416,225,5022,160,0.1431
d0132043d576,arithmetic,sin,random,5,resub; balance; refactor; refactor; resub,5416,225,5264,184,0.115
84ab3933cb03,arithmetic,sin,random,5,rewrite; rewrite; resub -z; refactor; dc2,5416,225,5046,160,0.2154
785ff55c3f00,arithmetic,sin,random,5,refactor -z; resub; dc2; refactor; resub -z,5416,225,5022,162,0.2035
6b38518fcf4d,arithmetic,sin,random,5,rewrite -z; resub; refactor; balance; refactor,5416,225,5078,178,0.1471
34d74378b25b,arithmetic,sin,random,5,refactor -z; rewrite -z; resub -z; balance; rewrite -z,5416,225,5079,178,0.1573
6f4f22d6d357,arithmetic,sin,random,5,dc2; refactor; rewrite -z; rewrite -z; resub -z,5416,225,5020,161,0.2257
9fdf1860bdf8,arithmetic,sin,random,5,rewrite -z; dc2; rewrite -z; dc2; balance,5416,225,5030,157,0.2759
a2ca02c2a2fb,arithmetic,sin,random,5,rewrite -z; rewrite -z; refactor -z; balance; balance,5416,225,5084,175,0.1386
781c890a254d,arithmetic,sin,random,5,dc2; resub; rewrite; rewrite; balance,5416,225,5021,160,0.1781
6de22db15fb5,arithmetic,sin,random,5,rewrite -z; refactor; refactor -z; balance; resub -z,5416,225,5083,178,0.1534
eda362046d76,arithmetic,sin,random,5,resub; resub -z; dc2; resub; resub -z,5416,225,5032,160,0.1715
1d268d7b2088,arithmetic,sin,random,5,refactor -z; resub; rewrite; dc2; rewrite,5416,225,5030,160,0.2179
0fd59eee36f5,arithmetic,sin,random,5,refactor; balance; refactor; rewrite -z; rewrite -z,5416,225,5109,179,0.1683
0dde30398aea,arithmetic,sin,random,5,refactor -z; refactor -z; rewrite -z; rewrite -z; rewrite,5416,225,5124,185,0.191
a162acf1b21c,arithmetic,sin,random,5,refactor; refactor -z; refactor; refactor; rewrite -z,5416,225,5159,188,0.2029
350c7b20fdfb,arithmetic,sin,random,5,rewrite; refactor; refactor; balance; balance,5416,225,5252,186,0.1218
b925656c0c44,arithmetic,sin,random,5,balance; refactor -z; rewrite -z; resub; resub -z,5416,225,5109,184,0.1373
8981cb0d6bfd,arithmetic,sin,random,5,balance; refactor; balance; rewrite -z; refactor,5416,225,5076,184,0.1339
3d689e2b8bd2,arithmetic,sin,random,5,balance; resub; dc2; rewrite -z; balance,5416,225,5028,159,0.1685
1cf34e4890ee,arithmetic,sin,random,5,rewrite -z; balance; dc2; resub; rewrite -z,5416,225,5035,160,0.2034
3c34df905b94,arithmetic,sin,random,5,balance; balance; rewrite -z; resub; resub,5416,225,5143,185,0.0996
b943b3b77a46,arithmetic,sin,random,5,resub -z; refactor; rewrite; resub -z; balance,5416,225,5233,184,0.115
b1006af91bae,arithmetic,sin,random,5,resub -z; rewrite -z; refactor; rewrite; refactor -z,5416,225,5105,195,0.1699
b2334a054808,arithmetic,sin,random,5,refactor; dc2; refactor -z; refactor -z; refactor,5416,225,5038,162,0.2402
2164cdfe09f5,arithmetic,sin,random,5,dc2; refactor; balance; resub; refactor,5416,225,5023,160,0.1891
3cfb042412de,arithmetic,sin,random,5,resub; resub -z; rewrite -z; dc2; resub -z,5416,225,5033,159,0.2065
383f480d581a,arithmetic,sin,random,5,refactor; balance; balance; dc2; resub -z,5416,225,5020,162,0.1556
3db2fcb5c1ac,arithmetic,sin,random,5,refactor; rewrite -z; resub; rewrite -z; dc2,5416,225,5030,162,0.2365
ca15bee41df2,arithmetic,sin,random,5,refactor; dc2; resub -z; dc2; refactor -z,5416,225,5013,160,0.2783
1de94ffd2369,arithmetic,sin,random,5,rewrite; refactor; rewrite; refactor -z; rewrite -z,5416,225,5147,188,0.187
6abc10301f62,arithmetic,sin,random,5,balance; refactor; dc2; resub; resub -z,5416,225,5024,161,0.1755
92a3f718c915,arithmetic,sin,random,5,refactor -z; rewrite; refactor -z; refactor; rewrite,5416,225,5198,218,0.1753
01e690abff87,arithmetic,sin,random,5,refactor -z; balance; rewrite; refactor; dc2,5416,225,5046,160,0.2132
f26f22be99f8,arithmetic,sin,random,5,refactor -z; rewrite -z; resub; refactor; refactor,5416,225,5088,187,0.1864
6cfdef869ab2,arithmetic,sin,random,5,dc2; rewrite; refactor -z; rewrite -z; refactor -z,5416,225,5032,161,0.2355
286609df8aaf,arithmetic,sin,random,5,balance; resub; resub -z; refactor; balance,5416,225,5257,184,0.0849
511ba2556faf,arithmetic,sin,random,5,rewrite -z; resub; rewrite -z; rewrite; rewrite -z,5416,225,5136,186,0.1769
2b80014052d9,arithmetic,sin,random,5,balance; balance; refactor -z; rewrite; resub -z,5416,225,5120,183,0.11
26a3b90bb8dd,arithmetic,sin,random,5,refactor -z; resub; rewrite; resub; resub,5416,225,5183,215,0.1373
c2b0d2053829,arithmetic,sin,random,5,resub -z; refactor -z; dc2; balance; refactor,5416,225,5024,160,0.1896
8bd8898f92e2,arithmetic,sin,random,5,rewrite -z; rewrite; dc2; balance; refactor,5416,225,5046,159,0.2135
ade4f8f5c918,arithmetic,sin,random,5,resub; balance; refactor -z; rewrite -z; refactor,5416,225,5082,184,0.1463
fcccf7368fbe,arithmetic,sin,random,5,resub; refactor -z; balance; rewrite -z; rewrite,5416,225,5116,182,0.1365
f0ba731c99b8,arithmetic,sin,random,5,resub -z; balance; resub -z; rewrite; refactor,5416,225,5178,183,0.1175
d44f07ae25de,arithmetic,sin,random,5,resub; resub -z; refactor; resub -z; rewrite -z,5416,225,5138,188,0.149
864e3f2f68f7,arithmetic,sin,random,5,rewrite -z; refactor -z; refactor -z; resub -z; rewrite -z,5416,225,5084,184,0.1869
665f80eb512a,arithmetic,sin,random,5,resub -z; resub; resub; resub -z; rewrite,5416,225,5306,223,0.111
285bf8fbbfbd,arithmetic,sin,random,5,resub; dc2; dc2; rewrite -z; refactor,5416,225,5024,162,0.2863
e88ddc133995,arithmetic,sin,random,5,resub; resub; rewrite; dc2; rewrite -z,5416,225,5037,161,0.203
dbd2f313f24d,arithmetic,sin,random,5,dc2; refactor -z; refactor -z; dc2; rewrite -z,5416,225,5018,162,0.2995
c3b5cd79302e,arithmetic,sin,random,5,dc2; balance; resub; refactor -z; refactor -z,5416,225,5022,160,0.1927
18445149a227,arithmetic,sin,random,5,resub -z; rewrite; dc2; refactor; resub,5416,225,5030,161,0.208
de2a934b1e6b,arithmetic,sin,random,5,refactor; resub -z; balance; resub -z; refactor -z,5416,225,5265,185,0.1151
c8af1f56adc0,arithmetic,sin,random,5,refactor -z; balance; rewrite; rewrite -z; resub -z,5416,225,5087,182,0.1404
e9f74acea04d,arithmetic,sin,random,5,balance; rewrite -z; dc2; balance; balance,5416,225,5037,157,0.1606
375f577fe684,arithmetic,sin,random,5,dc2; rewrite; rewrite; balance; resub -z,5416,225,5022,160,0.1849
55723fb9fcd2,arithmetic,sin,random,5,refactor -z; balance; rewrite -z; refactor; rewrite -z,5416,225,5069,181,0.1652
96533db231a9,arithmetic,sin,random,5,resub; resub -z; balance; balance; rewrite,5416,225,5217,182,0.0853
1c36df4262a8,arithmetic,sin,random,5,refactor -z; refactor -z; refactor -z; resub -z; resub,5416,225,5272,215,0.1515
52650cf69970,arithmetic,sin,random,5,refactor -z; rewrite; rewrite; rewrite -z; refactor -z,5416,225,5097,188,0.1838
867f17578c19,arithmetic,sin,random,5,rewrite -z; rewrite -z; resub -z; balance; resub -z,5416,225,5127,176,0.1405
fa1ed1137472,arithmetic,sin,random,5,rewrite; refactor; rewrite -z; rewrite; dc2,5416,225,5041,160,0.2416
ff48b599ba3c,arithmetic,sin,random,5,rewrite -z; resub; rewrite -z; rewrite; resub -z,5416,225,5142,189,0.1591
e13cdb5053ac,arithmetic,sin,random,5,resub -z; dc2; rewrite -z; refactor; resub -z,5416,225,5024,160,0.2158
707536f4b48e,arithmetic,sin,random,5,dc2; resub; resub -z; dc2; resub -z,5416,225,5004,162,0.2428
8eaffd1cfe38,arithmetic,sin,random,5,resub; refactor -z; resub -z; refactor; dc2,5416,225,5028,162,0.2003
95e74890a4b5,arithmetic,sin,random,5,dc2; resub; resub; dc2; rewrite,5416,225,5011,162,0.2641
518ddd45a33b,arithmetic,sin,random,5,rewrite; dc2; rewrite -z; refactor -z; rewrite,5416,225,5037,162,0.2281
8aa123778c69,arithmetic,sin,random,5,dc2; balance; resub -z; refactor; refactor,5416,225,5023,160,0.1904
81a08ca846ce,arithmetic,sin,random,5,dc2; dc2; refactor -z; dc2; rewrite -z,5416,225,5010,160,0.3638
7bfa1cc5df37,arithmetic,sin,random,5,resub -z; dc2; refactor; rewrite -z; resub -z,5416,225,5024,160,0.2113
0e2d1d5be89e,arithmetic,sin,random,5,rewrite; refactor; resub -z; rewrite; resub,5416,225,5248,223,0.1375
63304cf9f83c,arithmetic,sin,random,5,refactor; resub -z; refactor -z; balance; dc2,5416,225,5046,164,0.1876
b916d28f599d,arithmetic,sin,random,5,resub -z; rewrite -z; balance; rewrite -z; rewrite -z,5416,225,5136,176,0.1493
35c2c3eda85a,arithmetic,sin,random,5,balance; dc2; refactor -z; resub; resub -z,5416,225,5027,162,0.1774
478942545895,arithmetic,sin,random,5,rewrite -z; refactor -z; rewrite; refactor; rewrite -z,5416,225,5103,184,0.1898
d3cc00b575bb,arithmetic,sin,random,5,refactor -z; resub; rewrite; rewrite -z; refactor,5416,225,5078,185,0.176
cf5deac233cd,arithmetic,sin,random,5,rewrite; refactor -z; rewrite; refactor -z; rewrite -z,5416,225,5134,189,0.186
36d841d67ba4,arithmetic,sin,random,5,rewrite; resub; rewrite -z; resub; refactor -z,5416,225,5099,195,0.1565
2e31103cf42e,arithmetic,sin,random,5,resub; rewrite; refactor -z; refactor; refactor -z,5416,225,5253,216,0.1715
a7fe7e8defbc,arithmetic,sin,random,5,refactor; rewrite -z; resub; balance; balance,5416,225,5120,180,0.1194
436885aa67c8,arithmetic,sin,random,5,resub -z; rewrite -z; balance; resub; rewrite,5416,225,5127,178,0.1222
ebdaf797ca0a,arithmetic,sin,random,5,balance; refactor; refactor -z; rewrite; resub,5416,225,5125,180,0.145
4c78b5a40251,arithmetic,sin,random,5,refactor -z; rewrite -z; refactor; refactor -z; refactor -z,5416,225,5107,185,0.2053
cf29e21f2a45,arithmetic,sin,random,5,rewrite -z; refactor; resub; rewrite -z; dc2,5416,225,5037,165,0.2499
0e7b33a0de12,arithmetic,sin,random,5,balance; resub -z; balance; dc2; dc2,5416,225,5012,161,0.2185
5fd40a249748,arithmetic,sin,random,5,rewrite; refactor -z; dc2; resub -z; refactor -z,5416,225,5018,161,0.2271
de315f75c300,arithmetic,sin,random,5,rewrite -z; refactor; resub -z; rewrite; dc2,5416,225,5041,163,0.2273
9e19e04679cb,arithmetic,sin,random,5,balance; refactor; rewrite -z; refactor -z; rewrite -z,5416,225,5061,178,0.165
06dfd5d36d2e,arithmetic,sin,random,5,rewrite -z; refactor; refactor -z; rewrite; dc2,5416,225,5053,159,0.2428
aa1c965dbec8,arithmetic,sin,random,5,dc2; rewrite -z; rewrite; rewrite; dc2,5416,225,5015,162,0.2733
db0bbb1af690,arithmetic,sin,random,5,rewrite -z; dc2; rewrite; dc2; rewrite -z,5416,225,5034,159,0.2962
de949fa85251,arithmetic,sin,random,5,balance; refactor -z; balance; rewrite -z; dc2,5416,225,5034,159,0.1961
3844572874a4,arithmetic,sin,random,5,balance; refactor -z; refactor; rewrite; resub,5416,225,5132,182,0.1487
32556c2924dc,arithmetic,sin,random,5,rewrite -z; rewrite; rewrite; dc2; rewrite,5416,225,5051,160,0.2364
e01b5634583b,arithmetic,sin,random,5,dc2; resub -z; rewrite -z; resub; resub -z,5416,225,5019,161,0.1996
bdfffcdb213b,arithmetic,sin,random,5,rewrite; resub; resub -z; refactor; resub -z,5416,225,5268,223,0.1318
da753253d94c,arithmetic,sin,random,5,resub -z; refactor -z; resub -z; resub; balance,5416,225,5249,183,0.1052
52df49b5905e,arithmetic,sin,random,5,refactor -z; resub; resub -z; resub -z; balance,5416,225,5250,183,0.1035
325f5ca7d7bd,arithmetic,sin,random,5,resub -z; rewrite -z; resub; refactor; resub -z,5416,225,5099,197,0.1477
ad277681fc3c,arithmetic,sin,random,5,dc2; refactor -z; rewrite -z; rewrite; dc2,5416,225,5013,162,0.2921
e6bb909144d4,arithmetic,sin,random,5,rewrite; rewrite; refactor; resub -z; refactor,5416,225,5262,223,0.164
ff377f6030e3,arithmetic,sin,random,5,resub; refactor -z; refactor; rewrite; refactor,5416,225,5191,217,0.1695
bc1aa3ca3d51,arithmetic,sin,random,5,refactor; rewrite; rewrite; rewrite -z; dc2,5416,225,5047,161,0.2397
d9891ea3d168,arithmetic,sin,random,5,balance; resub -z; refactor -z; resub; refactor -z,5416,225,5240,183,0.1238
32157b1f37bf,arithmetic,sin,random,5,dc2; refactor; balance; refactor -z; dc2,5416,225,5024,160,0.2604
cabff6904ef6,arithmetic,sin,random,5,rewrite; balance; refactor; balance; refactor,5416,225,5244,185,0.1224
29086ac40c12,arithmetic,sin,random,5,refactor; dc2; rewrite; resub -z; rewrite,5416,225,5026,162,0.2101
d45764a760f6,arithmetic,sin,random,5,resub; balance; rewrite -z; dc2; resub -z,5416,225,5036,160,0.1905
c9f8a9206e16,arithmetic,sin,random,5,dc2; balance; resub -z; refactor -z; refactor -z,5416,225,5022,160,0.191
92e870b13968,arithmetic,sin,random,5,balance; refactor; balance; resub; dc2,5416,225,5035,160,0.1601
45537ab3df3d,arithmetic,sin,random,5,dc2; resub -z; rewrite; refactor -z; balance,5416,225,5019,160,0.1919
df2b2008142b,arithmetic,sin,random,5,resub -z; rewrite -z; resub -z; balance; balance,5416,225,5161,178,0.0998
f2a4a73e9bd2,arithmetic,sin,random,5,resub; refactor -z; rewrite -z; resub -z; refactor,5416,225,5076,184,0.1693
183cddd43e2d,arithmetic,sin,random,5,resub; dc2; refactor -z; balance; resub,5416,225,5026,158,0.1708
2bd7431c83c4,arithmetic,sin,random,5,rewrite; dc2; refactor -z; refactor -z; refactor -z,5416,225,5043,162,0.2418
4255f89a78e8,arithmetic,sin,random,5,refactor -z; rewrite; refactor; rewrite -z; resub,5416,225,5109,188,0.1799
f5229023d5b8,arithmetic,sin,random,5,rewrite -z; refactor; resub; resub; rewrite -z,5416,225,5083,188,0.1662
94de289bf44d,arithmetic,sin,random,5,resub -z; refactor; dc2; refactor; refactor,5416,225,5042,160,0.2113
a0f90523a570,arithmetic,sin,random,5,balance; resub -z; rewrite; dc2; dc2,5416,225,5017,161,0.2532
56140fd0caee,arithmetic,sin,random,5,balance; refactor -z; refactor; rewrite; balance,5416,225,5143,183,0.1254
b965a7d3a6d7,arithmetic,sin,random,5,balance; resub -z; refactor; rewrite; balance,5416,225,5156,180,0.1065
2f51b2aeaf42,arithmetic,sin,random,5,resub; resub; balance; dc2; resub -z,5416,225,5029,161,0.1522
9004a4388e77,arithmetic,sin,random,5,rewrite; refactor -z; balance; refactor -z; resub -z,5416,225,5221,182,0.1427
8429749fc288,arithmetic,sin,random,5,dc2; rewrite; resub -z; balance; dc2,5416,225,5012,162,0.2463
00ae3c79f9b2,arithmetic,sin,random,5,refactor; refactor; rewrite -z; rewrite; balance,5416,225,5137,179,0.1619
69feb0821dcf,arithmetic,sin,random,5,rewrite -z; balance; balance; rewrite; rewrite,5416,225,5161,179,0.1149
34cd237469e4,arithmetic,sin,random,5,refactor -z; rewrite -z; rewrite; resub -z; resub,5416,225,5115,186,0.1595
1799916f8ed9,arithmetic,sin,random,5,balance; refactor -z; dc2; refactor; refactor,5416,225,5032,160,0.2089
3946ff87d464,arithmetic,sin,random,5,resub -z; refactor -z; resub -z; balance; resub -z,5416,225,5240,182,0.1038
a440715d129d,arithmetic,sin,random,5,rewrite; balance; resub -z; balance; refactor,5416,225,5230,183,0.1062
5945a0d2087b,arithmetic,sin,random,5,refactor; rewrite -z; rewrite -z; refactor; rewrite -z,5416,225,5100,185,0.2006
ca0841300bd4,arithmetic,sin,random,5,rewrite -z; refactor; resub; refactor; dc2,5416,225,5043,163,0.2357
62913ab83c39,arithmetic,sin,random,5,resub; resub; dc2; rewrite -z; dc2,5416,225,5019,159,0.262
900025133961,arithmetic,sin,random,5,balance; resub; rewrite -z; resub; balance,5416,225,5137,179,0.103
41979764cc59,arithmetic,sin,random,5,rewrite; dc2; rewrite -z; balance; resub -z,5416,225,5018,161,0.1885
8c2f2a133b69,arithmetic,sin,random,5,dc2; dc2; dc2; rewrite; refactor,5416,225,5009,165,0.3492
cf0676b15035,arithmetic,sin,random,5,balance; refactor -z; refactor; dc2; rewrite -z,5416,225,5044,161,0.2158
659ac7f7d5f9,arithmetic,sin,random,5,balance; balance; resub -z; resub -z; refactor,5416,225,5257,184,0.0849
953a8c77da80,arithmetic,sin,random,5,rewrite -z; resub; resub -z; resub -z; resub,5416,225,5183,200,0.1276
e4f004f94194,arithmetic,sin,random,5,dc2; refactor -z; refactor; resub -z; dc2,5416,225,5011,161,0.2764
292153b7197f,arithmetic,sin,random,5,balance; resub -z; rewrite; dc2; resub,5416,225,5022,162,0.1833
e41511640c5e,arithmetic,sin,random,5,balance; balance; refactor; rewrite; refactor -z,5416,225,5169,183,0.1237
aacba025b47e,arithmetic,sin,random,5,balance; refactor -z; refactor; balance; rewrite,5416,225,5141,183,0.1253
258f7eb6024b,arithmetic,sin,random,5,resub; refactor; rewrite; resub; balance,5416,225,5233,184,0.1137
e286f2e860c2,arithmetic,sin,random,5,balance; resub; refactor; resub; refactor,5416,225,5267,185,0.1188
fcdf373fefb3,arithmetic,sin,random,5,refactor -z; resub; refactor -z; rewrite -z; resub,5416,225,5109,186,0.171
71ffa00bd23b,arithmetic,sin,random,5,resub; resub -z; rewrite; refactor -z; rewrite,5416,225,5181,216,0.1389
dc0edc4148cf,arithmetic,sin,random,5,dc2; refactor -z; refactor; dc2; resub -z,5416,225,5012,160,0.2768
6c4e9b6ccbc6,arithmetic,sin,random,5,balance; rewrite; refactor; rewrite -z; resub,5416,225,5082,181,0.1448
3f7b22b01534,arithmetic,sin,random,5,dc2; rewrite; resub -z; resub; refactor,5416,225,5024,161,0.207
4f4d38104fea,arithmetic,sin,random,5,resub; rewrite -z; refactor -z; resub -z; refactor,5416,225,5096,195,0.1682
755481b543a1,arithmetic,sin,random,5,resub -z; balance; refactor -z; rewrite -z; resub,5416,225,5106,184,0.1297
742981813b18,arithmetic,sin,random,5,balance; refactor -z; balance; rewrite; refactor,5416,225,5140,183,0.1228
d61c9f6b86d7,arithmetic,sin,random,5,resub; rewrite; refactor -z; refactor; rewrite -z,5416,225,5122,185,0.1804
3df2707c873f,arithmetic,sin,random,5,refactor -z; refactor -z; resub; dc2; refactor -z,5416,225,5035,161,0.2249
578a02040bb9,arithmetic,sin,random,5,refactor; refactor -z; rewrite -z; resub; resub,5416,225,5133,187,0.1729
09906400cd33,arithmetic,sin,random,5,rewrite -z; refactor; rewrite -z; rewrite; balance,5416,225,5091,175,0.1564
a12310c125ef,arithmetic,sin,random,5,resub -z; rewrite -z; resub -z; resub; rewrite -z,5416,225,5152,187,0.147
ed773b63e694,arithmetic,sin,random,5,rewrite; balance; balance; dc2; refactor,5416,225,5034,163,0.1774
8284b8a660cd,arithmetic,sin,random,5,resub; balance; rewrite; refactor; rewrite -z,5416,225,5092,181,0.1433
ea5de627b500,arithmetic,sin,random,5,rewrite; refactor -z; rewrite -z; rewrite -z; refactor -z,5416,225,5098,182,0.1937
54587a4c7cb0,arithmetic,sin,random,5,refactor; balance; rewrite -z; resub; resub,5416,225,5112,185,0.133
4c8a4d256813,arithmetic,sin,random,5,resub; resub; dc2; refactor; refactor,5416,225,5044,160,0.1992
ac81cc714993,arithmetic,sin,random,5,dc2; refactor -z; rewrite -z; resub -z; balance,5416,225,5014,160,0.1961
3205d32a8d4c,arithmetic,sin,random,5,resub; resub; balance; rewrite -z; resub -z,5416,225,5150,183,0.1119
462509966fce,arithmetic,sin,random,5,rewrite -z; resub; rewrite; refactor -z; refactor,5416,225,5093,197,0.1757
d2fd1fafde67,arithmetic,sin,random,5,resub; refactor; resub; resub; resub -z,5416,225,5294,224,0.107
81ef538bbb67,arithmetic,sin,random,5,rewrite; dc2; rewrite -z; balance; dc2,5416,225,5020,163,0.2612
643225e75d3e,arithmetic,sin,random,5,balance; refactor; resub -z; dc2; refactor,5416,225,5035,160,0.1919
eb8985958705,arithmetic,sin,random,5,dc2; refactor; resub -z; refactor; balance,5416,225,5023,160,0.1861
8051640eb603,arithmetic,sin,random,5,refactor; dc2; refactor -z; rewrite; rewrite,5416,225,5035,162,0.2299
720ee6042ce8,arithmetic,sin,random,5,refactor -z; refactor -z; dc2; balance; resub,5416,225,5022,161,0.1921
8aa8aac721f1,arithmetic,sin,random,5,rewrite -z; rewrite; refactor -z; refactor -z; balance,5416,225,5102,178,0.1597
e78899458593,arithmetic,sin,random,5,dc2; rewrite -z; resub; dc2; refactor,5416,225,5001,160,0.2831
8f2f2de44bd8,arithmetic,sin,random,5,rewrite; refactor; balance; rewrite -z; rewrite -z,5416,225,5114,181,0.1565
5509ff7c9fc0,arithmetic,sin,random,5,balance; refactor; dc2; refactor; resub,5416,225,5023,161,0.1891
d79028d7105a,arithmetic,sin,random,5,refactor -z; balance; resub; refactor; refactor,5416,225,5253,185,0.1419
6dcb76e9bc4c,arithmetic,sin,random,5,refactor -z; balance; rewrite; resub -z; refactor -z,5416,225,5122,181,0.1461
9613cd4e666b,arithmetic,sin,random,5,refactor; refactor; dc2; rewrite; resub -z,5416,225,5026,162,0.2245
3e16880c7fd9,arithmetic,sin,random,5,resub; resub; rewrite; balance; rewrite -z,5416,225,5157,182,0.1237
d01a8507a0e6,arithmetic,sin,random,5,rewrite; refactor -z; resub -z; resub; refactor -z,5416,225,5238,213,0.1542
426625070db0,arithmetic,sin,random,5,rewrite; refactor; rewrite -z; rewrite -z; balance,5416,225,5132,176,0.1597
0c1cdc5172a8,arithmetic,sin,random,5,resub -z; rewrite; resub; rewrite -z; resub,5416,225,5171,198,0.1415
a4fe98fa0147,arithmetic,sin,random,5,balance; rewrite; rewrite; dc2; dc2,5416,225,5017,161,0.2547
67ceba1f1b73,arithmetic,sin,random,5,dc2; resub; balance; refactor -z; dc2,5416,225,5011,161,0.2431
5e05efc92189,arithmetic,sin,random,5,balance; balance; resub -z; rewrite -z; rewrite -z,5416,225,5133,179,0.1183
df243e10d0b2,arithmetic,sin,random,5,resub; balance; rewrite; dc2; dc2,5416,225,5016,159,0.248
b5e0a4dff5bd,arithmetic,sin,random,5,resub; rewrite; dc2; refactor -z; balance,5416,225,5036,159,0.1931
ee3b39753e1d,arithmetic,sin,random,5,rewrite -z; refactor; refactor; resub -z; balance,5416,225,5087,179,0.1474
8edd813f0610,arithmetic,sin,random,5,refactor -z; refactor -z; dc2; balance; dc2,5416,225,5024,160,0.2657
cc9b85b3becd,arithmetic,sin,random,5,balance; resub -z; resub -z; balance; resub,5416,225,5344,185,0.0677
0961037069d9,arithmetic,sin,random,5,dc2; resub -z; resub; rewrite -z; dc2,5416,225,5006,161,0.2659
ac19a3536794,arithmetic,sin,random,5,refactor; refactor; rewrite; rewrite; rewrite -z,5416,225,5161,190,0.1862
e4b080fd4afb,arithmetic,sin,random,5,balance; rewrite; resub -z; rewrite -z; refactor -z,5416,225,5058,180,0.1411
6143830367a2,arithmetic,sin,random,5,resub -z; rewrite; refactor; dc2; balance,5416,225,5046,160,0.1911
176972b66cc5,arithmetic,sin,random,5,refactor; refactor -z; balance; refactor -z; dc2,5416,225,5032,161,0.208
509b2ca095ad,arithmetic,sin,random,5,rewrite -z; dc2; refactor -z; refactor; refactor,5416,225,5048,160,0.2543
d2d9a527cfde,arithmetic,sin,random,5,rewrite; rewrite; resub -z; resub; refactor -z,5416,225,5257,217,0.1461
4af8ca104427,arithmetic,sin,random,5,resub; refactor -z; balance; resub -z; rewrite -z,5416,225,5117,182,0.1327
35e9b07549af,arithmetic,sin,random,5,balance; resub; rewrite -z; dc2; resub,5416,225,5028,160,0.1899
80e428c4265b,arithmetic,sin,random,5,resub -z; balance; dc2; rewrite -z; resub,5416,225,5027,160,0.1805
ea84e8d09668,arithmetic,sin,random,5,balance; refactor; refactor; refactor; balance,5416,225,5270,185,0.1202
a20aca4da880,arithmetic,sin,random,5,rewrite -z; balance; resub -z; rewrite -z; rewrite -z,5416,225,5128,176,0.1582
6631474b5b30,arithmetic,sin,random,5,balance; resub; refactor; refactor -z; resub,5416,225,5237,182,0.1208
bb84f80fb2ea,arithmetic,sin,random,5,rewrite -z; rewrite; refactor; refactor -z; dc2,5416,225,5045,159,0.2455
6f1abcc343f0,arithmetic,sin,random,5,resub; dc2; resub; rewrite -z; refactor,5416,225,5029,160,0.2121
d02f407bfce1,arithmetic,sin,random,5,rewrite -z; resub -z; resub -z; rewrite; balance,5416,225,5151,180,0.1214
07bff52f2592,arithmetic,sin,random,5,refactor; rewrite -z; rewrite; rewrite; resub -z,5416,225,5127,189,0.1582
7438b5593c75,arithmetic,sin,random,5,rewrite -z; balance; resub; balance; rewrite -z,5416,225,5132,178,0.1164
3474544fea83,arithmetic,sin,random,5,resub; resub; rewrite; refactor; balance,5416,225,5247,184,0.1152
56c9917896fd,arithmetic,sin,random,5,resub -z; rewrite -z; refactor -z; rewrite -z; resub -z,5416,225,5077,182,0.1746
79f9b6b9607d,arithmetic,sin,random,5,refactor -z; dc2; dc2; balance; dc2,5416,225,5007,160,0.3147
3b30ccf1e1ca,arithmetic,sin,random,5,balance; refactor; refactor -z; resub; resub -z,5416,225,5241,182,0.1212
d4c26befda51,arithmetic,sin,random,5,rewrite -z; rewrite; resub; resub; resub,5416,225,5174,199,0.1332
9f0c318c27f0,arithmetic,sin,random,5,rewrite -z; dc2; refactor -z; rewrite -z; rewrite,5416,225,5044,160,0.2401
8a18df479948,arithmetic,sin,random,5,resub -z; rewrite; resub; dc2; resub,5416,225,5030,163,0.1917
e0a1e2a2f15a,arithmetic,sin,random,5,refactor -z; rewrite; balance; refactor -z; resub,5416,225,5173,182,0.1431
2dca47e528c8,arithmetic,sin,random,5,refactor -z; balance; resub -z; resub; refactor -z,5416,225,5243,183,0.1235
37cdd1bbe1d3,arithmetic,sin,random,5,dc2; rewrite -z; rewrite -z; refactor -z; balance,5416,225,5030,160,0.2096
d0cb29f2ab8a,arithmetic,sin,random,5,resub -z; resub -z; resub -z; rewrite; rewrite,5416,225,5300,223,0.1207
64d5be245ed2,arithmetic,sin,random,5,dc2; balance; balance; dc2; refactor -z,5416,225,5022,162,0.2256
33e100a5340b,arithmetic,sin,random,5,balance; balance; resub -z; rewrite; balance,5416,225,5223,182,0.0761
49b8dc041566,arithmetic,sin,random,5,resub; resub -z; dc2; dc2; resub,5416,225,5013,162,0.2411
